"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge_1","NES_cat"
"1","KEGG_ECM_RECEPTOR_INTERACTION",1.6946560061691e-05,0.00171687339194721,0.575610261071129,0.576902951055431,1.90283515567116,84,"COL11A1,LAMA1,TNC,FN1,COL11A2,ITGA11,COL1A2,COL3A1,THBS1,THBS2,COL1A1,COL5A2,COL6A1,IBSP,COL6A2,COMP,COL6A3,COL6A6,COL4A6,COL5A3,CHAD,SV2A,LAMB1,COL5A1,COL2A1,SPP1,LAMA4,SDC2,ITGA5,THBS3,LAMA5,LAMC1,ITGB5,ITGA2B,SV2B,ITGB1,LAMB2,THBS4,SDC1,ITGAV,COL4A1","Up"
"2","KEGG_RETINOL_METABOLISM",2.30606494765203e-05,0.00171687339194721,0.575610261071129,-0.604381951894436,-1.99516900370676,64,"CYP2C9,CYP2C18,CYP2C19,UGT2A3,CYP3A5,DHRS9,CYP2B6,ADH1B,CYP3A4,RDH10,ADH1C,UGT2B17,BCO1,UGT2B15,RETSAT,CYP1A1,ADH1A,UGT2B10,UGT1A1,UGT2B7,LRAT,CYP3A7,DGAT1,UGT2B4,DHRS3","Down"
"3","KEGG_FOCAL_ADHESION",2.76915063217291e-05,0.00171687339194721,0.575610261071129,0.458302333732031,1.71013444311813,199,"PAK6,COL11A1,LAMA1,TNC,FN1,SHC3,COL11A2,ITGA11,COL1A2,RAC3,COL3A1,THBS1,THBS2,IGF1,MYL9,COL1A1,COL5A2,MYLPF,COL6A1,IBSP,COL6A2,COMP,COL6A3,COL6A6,COL4A6,COL5A3,CHAD,EGF,FLNA,MYLK,LAMB1,RASGRF1,COL5A1,FLNC,PDGFD,COL2A1,SPP1,PGF,VEGFC,LAMA4,PARVA,FLT4,ITGA5,ACTN1,PAK3,PDGFRA,THBS3,PDGFC,KDR,LAMA5,LAMC1,SHC4,ITGB5,ITGA2B,AKT3,SHC2,ACTG1,IGF1R,ITGB1,PAK5,HRAS,LAMB2,THBS4","Up"
"4","KEGG_PPAR_SIGNALING_PATHWAY",3.8333925746663e-05,0.00178252754721983,0.557332238758646,-0.577284605589834,-1.95194792194501,69,"MMP1,FABP1,FABP2,PPARG,HMGCS2,SLC27A2,LPL,PCK1,SLC27A6,ACSL5,ANGPTL4,AQP7,FABP7,PCK2,SCD,CPT1B,APOA1,GK,PLIN1,CYP4A22,DBI,SCP2,GK2,CYP7A1,ACSL1,UCP1,CYP8B1,CPT2,OLR1,ADIPOQ,NR1H3,CYP27A1,ACSL3","Down"
"5","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",7.33114770723769e-05,0.00272718694709242,0.538434096309916,-0.561797402743935,-1.90256073655243,70,"CYP2C9,CYP2C18,CYP2C19,UGT2A3,GSTA1,CYP3A5,CYP2S1,CYP2B6,ADH1B,AKR1C4,CYP3A4,ADH1C,UGT2B17,UGT2B15,MGST2,CYP1A1,ADH1A,GSTA2,UGT2B10,UGT1A1,UGT2B7,AKR1C3,CYP3A7,GSTK1,MGST3,CYP2F1,ALDH3A1,UGT2B4,ALDH3B1","Down"
"6","KEGG_LINOLEIC_ACID_METABOLISM",9.05955786477438e-05,0.00280846293808006,0.538434096309916,-0.724985331500857,-2.04905321175198,28,"AKR1B10,CYP2C9,PLA2G10,CYP2C18,CYP2C19,PLA2G3,CYP3A5,PLA2G12B,CYP3A4,PLA2G2D,CYP2J2,PLA2G2F","Down"
"7","KEGG_ARACHIDONIC_ACID_METABOLISM",0.000145384835059154,0.00386308276014323,0.518848077743792,-0.590785603896932,-1.915733667531,57,"CYP2C9,PLA2G10,CYP2C18,GPX2,CYP2C19,CYP4F2,PLA2G3,PLA2G12B,CYP2B6,PLA2G2D,CYP4F3,CYP2J2,PLA2G2F,PLA2G4A,AKR1C3,PTGDS","Down"
"8","KEGG_RIBOSOME",0.000215512033063804,0.00501065476873345,0.518848077743792,0.525666863908073,1.74889462601165,87,"RPS5,RPS4Y1,RPL4,RPS16,RPS12,RPL6,RPS21,RPL17,RPL28,RPS6,RPLP1,RPL26L1,RPL27,RPL13A,RPL10A,RPL18,RPL35A,RPS10,RPLP0,RPL31,RPL37A,RPL10L,RPL5,RPS2,RPS18,RPS7,RPS9,RPS23,RPL29,RPS11,RPS17,RPS19,RPL15,RPL37,RPL26,RPL7A,RPS13,RPL41,RPS26,RPL24,RPL23,RPL22L1,RPL3,RPS4X,RPS15A,RPS8,FAU,RPL32,RPS29,RPS3,RPL13,RPL10,RPL38,RPL23A,RPL18A","Up"
"9","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.000404279214707305,0.00835510377061763,0.49849310876659,-0.542966792507603,-1.83831495883292,72,"CYP2C9,CYP2C18,CYP2C19,UGT2A3,GSTA1,CYP3A5,FMO5,CYP2B6,ADH1B,CYP3A4,MAOA,ADH1C,UGT2B17,UGT2B15,MGST2,ADH1A,GSTA2,UGT2B10,UGT1A1,UGT2B7,MAOB,CYP3A7,GSTK1,MGST3,ALDH3A1,UGT2B4,ALDH3B1","Down"
"10","KEGG_PRIMARY_IMMUNODEFICIENCY",0.00100554835461452,0.0187031993958301,0.45505986738723,-0.629601082388153,-1.83459993081292,35,"AIRE,IL2RG,BLNK,CD8A,CD3E,ICOS,CD3D,CD40LG,IL7R,CD8B,AICDA,ZAP70,TNFRSF13C,TAP1,CIITA,LCK,TAP2,DCLRE1C,PTPRC,RFX5","Down"
"11","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00137679432387782,0.0232803403855704,0.45505986738723,0.699196159429771,1.79170810698329,22,"CHST13,CHST15,DSE,CHSY3,CHPF,CHST14,CHST7,CHST3,B3GALT6,CHST11,CHST12,CHSY1,B3GAT2,B3GAT3,UST,B4GALT7,CHPF2,CSGALNACT2,CSGALNACT1","Up"
"12","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.0017923267253357,0.0277810642427034,0.45505986738723,-0.617437225731505,-1.77717399589755,32,"AKR1B10,ALDOB,FBP1,HK2,GMDS,PFKFB2","Down"
"13","KEGG_O_GLYCAN_BIOSYNTHESIS",0.00276822494750942,0.0396069107874425,0.431707695803346,-0.610292817499392,-1.74000358590422,30,"ST6GALNAC1,GCNT3,B3GNT6,GALNT5,GALNT4,GALNT8,GALNT12,GALNT9,GCNT4,GALNT7,GCNT1,GALNTL6","Down"
"14","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.00432367753478565,0.0561384216095024,0.407017918923954,-0.529805200910716,-1.70065661281054,51,"UGT2A3,CYP3A5,CYP3A4,XDH,UGT2B17,UGT2B15,NAT2,CES2,UGT2B10,UGT1A1,UGT2B7,UPP2,CYP3A7,UGT2B4,UPB1,CES1","Down"
"15","KEGG_FOLATE_BIOSYNTHESIS",0.00452729206528246,0.0561384216095024,0.407017918923954,0.775553996946348,1.70406103970899,11,"ALPP,ALPG,ALPL,GGH","Up"
"16","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.00624745317866749,0.0726266432020095,0.407017918923954,-0.468788508429767,-1.58509467600689,69,"FGA,FGG,C8G,F5,C4BPB,FGB,CD55,C6,TFPI,CPB2,KNG1,C8A,SERPIND1,F12","Down"
"17","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.00783247388729641,0.0856964790021842,0.380730400722792,0.357812106241334,1.36734539094819,272,"GABRA3,GABRB2,PTGER3,GABRG2,HTR7,ADCYAP1R1,LPAR3,HTR2C,NMBR,LPAR4,OPRD1,GABRA5,GALR2,NPY5R,GLRA1,GRPR,PLG,CALCR,GLP1R,NPBWR1,AVPR1B,P2RY6,HTR1A,P2RY11,GABRA1,GRM2,GRIK2,DRD1,NPY1R,BRS3,GRIA1,CHRM1,APLNR,HTR1E,CHRNA7,GRM1,GRM4,GLRB,GH1,CTSG,GRM5,MCHR1,F2,GRIA2,LHB,GABRA2,ADORA1,NPY2R,GHSR,OPRL1,CHRNA3,GPR156,CRHR1,GABRQ,MTNR1A,FPR3,MCHR2,HRH3,HTR1F,TACR2,GABBR2,PTGIR,GALR1,GABRR1,EDNRB,EDNRA,PTGER1,CHRNA6,CHRM5,CHRNA4,ADORA3,NTSR2,GABRR2,AVPR1A,LTB4R2,CHRNE,PRL,FSHB,DRD2,FPR1,LPAR6","Up"
"18","KEGG_GAP_JUNCTION",0.00916425907376016,0.0946973437621883,0.380730400722792,0.451415783785673,1.50494216887441,89,"HTR2C,GJA1,TUBA1A,TUBB3,TUBB2B,ADCY8,TUBB6,ADCY2,DRD1,GRM1,EGF,PRKG2,GRM5,PDGFD,GJD2,PDGFRA,PDGFC,TUBB4A,TUBB,TUBA1C,TUBA1B,DRD2,HRAS,PRKG1,LPAR1,HTR2A,TUBB2A,GNAI1,GNAS,PLCB1,TUBB8,TUBA3E,GNAI2,ADCY1,GUCY1A2,ITPR2,KRAS,MAP2K1,ADCY6,ADCY7,ADCY4,ITPR3,PDGFRB","Up"
"19","KEGG_ETHER_LIPID_METABOLISM",0.0141993093997453,0.133612245895166,0.380730400722792,-0.542348693624216,-1.5610461352991,32,"PLA2G10,PLA2G3,PLA2G12B,LPCAT4,PLA2G2D,PLA2G2F,CHPT1,PLA2G4A","Down"
"20","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.0143669081607705,0.133612245895166,0.380730400722792,-0.329865015851672,-1.31546671861177,264,"CCL15,CCL24,CXCL5,IL2,IL2RG,TNFSF18,CXCL3,CCL20,BMP2,CCR9,IL1R2,PF4,IL17RB,TNFRSF11B,TNFSF11,IL18RAP,TNFRSF11A,PPBP,TSLP,XCR1,CSF2,CXCL9,IL22RA1,CCR4,IL6R,MET,IL24,CCL17,IL18R1,IL7,INHBE,TNFRSF6B,CXCL11,CD40LG,IL23R,IL9R,IL7R,CCR6,CXCL14,TNFRSF14,IFNL1,IL2RA,CCR8,IL2RB,CCR7,CCL27,TNFRSF13C,TNFSF9,IFNG,CXCL2,CCL19,CCL22,CCL16,CNTFR,IL15,CXCR6,CCL4L2,EDAR,CCL26,IL12B,LEP,IL12RB1,FLT3,IFNL2,CCL23,IL17RA,CXCR3,KITLG,CCL3L3,IL1B,IL15RA,IL10RB,IL22,IL26,CCL21,KIT,IL21","Down"
"21","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.0209451499052661,0.185514184875214,0.352487857583619,-0.591118485909687,-1.56938446965169,23,"ONECUT1,HNF4G,HNF4A,PDX1,HNF1B,FOXA3,NR5A2,PKLR,HNF1A,FOXA2,SLC2A2,PAX4","Down"
"22","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.0231448095056732,0.191902914759721,0.352487857583619,-0.422157598837796,-1.42966145361413,75,"PLA2G10,PLA2G3,PLA2G12B,GPD1,LPCAT4,GPAT3,CDS1,PLA2G2D,PLA2G2F,GPD1L,CHPT1,ACHE,PLA2G4A,DGKQ,ETNK1,MBOAT1,AGPAT2,PLA2G4E,DGKH,DGKD,CHAT","Down"
"23","KEGG_STEROID_BIOSYNTHESIS",0.0239168783378309,0.191902914759721,0.352487857583619,-0.629271526968128,-1.60442441075339,17,"SQLE,DHCR24,MSMO1,CYP51A1,CYP27B1,EBP,HSD17B7,CEL,LIPA,FDFT1","Down"
"24","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0247616664206092,0.191902914759721,0.352487857583619,0.577243094369254,1.54919253396551,26,"HS6ST3,HS3ST3A1,HS6ST2,EXTL3,EXTL2,NDST1,B3GALT6,EXT2,HS6ST1,EXTL1,B3GAT2,HS2ST1,B3GAT3","Up"
